patent_id,title,abstract,filing_date,year,inventor_name,country,company_name
10000009,Sterile environment for additive manufacturing,"In sterile, additive manufacturing wherein one lamella is successively built upon an underlying lamella until an object is completed, a sterile manufacturing environment is provided. A major chamber large enough to accommodate the manufactured object has sterile accordion pleated sidewalls and a sterile top closed with flap valves. A minor chamber for supporting the nozzles positioned above the major chamber has similar valves in corresponding positions. Nozzles for material deposition penetrate the pair of valves to block air and particles from entry into the major chamber where the nozzles make layer by layer deposition of the object using XY areawise nozzle motion relative to the object as well as Z nozzle vertical motion with the major chamber expanding as the object is formed.",2018-06-19,2018,Nathan Christopher Maier,c59a954a-16c7-11ed-9b5f-1234bde3cd05,
10000009,Sterile environment for additive manufacturing,"In sterile, additive manufacturing wherein one lamella is successively built upon an underlying lamella until an object is completed, a sterile manufacturing environment is provided. A major chamber large enough to accommodate the manufactured object has sterile accordion pleated sidewalls and a sterile top closed with flap valves. A minor chamber for supporting the nozzles positioned above the major chamber has similar valves in corresponding positions. Nozzles for material deposition penetrate the pair of valves to block air and particles from entry into the major chamber where the nozzles make layer by layer deposition of the object using XY areawise nozzle motion relative to the object as well as Z nozzle vertical motion with the major chamber expanding as the object is formed.",2018-06-19,2018,Nathan Christopher Maier,c6999d14-16c7-11ed-9b5f-1234bde3cd05,
10000009,Sterile environment for additive manufacturing,"In sterile, additive manufacturing wherein one lamella is successively built upon an underlying lamella until an object is completed, a sterile manufacturing environment is provided. A major chamber large enough to accommodate the manufactured object has sterile accordion pleated sidewalls and a sterile top closed with flap valves. A minor chamber for supporting the nozzles positioned above the major chamber has similar valves in corresponding positions. Nozzles for material deposition penetrate the pair of valves to block air and particles from entry into the major chamber where the nozzles make layer by layer deposition of the object using XY areawise nozzle motion relative to the object as well as Z nozzle vertical motion with the major chamber expanding as the object is formed.",2018-06-19,2018,Nathan Christopher Maier,d728cc60-16c7-11ed-9b5f-1234bde3cd05,
10000009,Sterile environment for additive manufacturing,"In sterile, additive manufacturing wherein one lamella is successively built upon an underlying lamella until an object is completed, a sterile manufacturing environment is provided. A major chamber large enough to accommodate the manufactured object has sterile accordion pleated sidewalls and a sterile top closed with flap valves. A minor chamber for supporting the nozzles positioned above the major chamber has similar valves in corresponding positions. Nozzles for material deposition penetrate the pair of valves to block air and particles from entry into the major chamber where the nozzles make layer by layer deposition of the object using XY areawise nozzle motion relative to the object as well as Z nozzle vertical motion with the major chamber expanding as the object is formed.",2018-06-19,2018,Nathan Christopher Maier,ef60644c-16c7-11ed-9b5f-1234bde3cd05,
10000010,3-D electrostatic printer using rack and pinion registration system,"3-D printing system include development stations positioned to electrostatically transfer build and support materials to an intermediate transfer surface, a transfer station adjacent the intermediate transfer surface, guides adjacent the transfer station, and platens moving on the guides. The guides are shaped to direct the platens to repeatedly pass the transfer station and come in contact with the intermediate transfer surface at the transfer station. The intermediate transfer surface transfers a layer of the build and support materials to the platens each time the platens contact the intermediate transfer surface at the transfer station to successively form layers of the build and support materials on the platens. The platens and the intermediate transfer surface include rack and pinion structures that temporarily join at the transfer station, as the platens pass the transfer station, to align the platens with the intermediate transfer surface as the platens contact the intermediate transfer surface.",2018-06-19,2018,Brian A. Hanna,fa04335b-16c7-11ed-9b5f-1234bde3cd05,Xerox Corporation
10000010,3-D electrostatic printer using rack and pinion registration system,"3-D printing system include development stations positioned to electrostatically transfer build and support materials to an intermediate transfer surface, a transfer station adjacent the intermediate transfer surface, guides adjacent the transfer station, and platens moving on the guides. The guides are shaped to direct the platens to repeatedly pass the transfer station and come in contact with the intermediate transfer surface at the transfer station. The intermediate transfer surface transfers a layer of the build and support materials to the platens each time the platens contact the intermediate transfer surface at the transfer station to successively form layers of the build and support materials on the platens. The platens and the intermediate transfer surface include rack and pinion structures that temporarily join at the transfer station, as the platens pass the transfer station, to align the platens with the intermediate transfer surface as the platens contact the intermediate transfer surface.",2018-06-19,2018,Carlos M. Terrero,fa020b2d-16c7-11ed-9b5f-1234bde3cd05,Xerox Corporation
10000010,3-D electrostatic printer using rack and pinion registration system,"3-D printing system include development stations positioned to electrostatically transfer build and support materials to an intermediate transfer surface, a transfer station adjacent the intermediate transfer surface, guides adjacent the transfer station, and platens moving on the guides. The guides are shaped to direct the platens to repeatedly pass the transfer station and come in contact with the intermediate transfer surface at the transfer station. The intermediate transfer surface transfers a layer of the build and support materials to the platens each time the platens contact the intermediate transfer surface at the transfer station to successively form layers of the build and support materials on the platens. The platens and the intermediate transfer surface include rack and pinion structures that temporarily join at the transfer station, as the platens pass the transfer station, to align the platens with the intermediate transfer surface as the platens contact the intermediate transfer surface.",2018-06-19,2018,Donald R. Fess,81aa2714-16c8-11ed-9b5f-1234bde3cd05,Xerox Corporation
10000010,3-D electrostatic printer using rack and pinion registration system,"3-D printing system include development stations positioned to electrostatically transfer build and support materials to an intermediate transfer surface, a transfer station adjacent the intermediate transfer surface, guides adjacent the transfer station, and platens moving on the guides. The guides are shaped to direct the platens to repeatedly pass the transfer station and come in contact with the intermediate transfer surface at the transfer station. The intermediate transfer surface transfers a layer of the build and support materials to the platens each time the platens contact the intermediate transfer surface at the transfer station to successively form layers of the build and support materials on the platens. The platens and the intermediate transfer surface include rack and pinion structures that temporarily join at the transfer station, as the platens pass the transfer station, to align the platens with the intermediate transfer surface as the platens contact the intermediate transfer surface.",2018-06-19,2018,Donald R. Fess,d929a955-16c7-11ed-9b5f-1234bde3cd05,Xerox Corporation
10000010,3-D electrostatic printer using rack and pinion registration system,"3-D printing system include development stations positioned to electrostatically transfer build and support materials to an intermediate transfer surface, a transfer station adjacent the intermediate transfer surface, guides adjacent the transfer station, and platens moving on the guides. The guides are shaped to direct the platens to repeatedly pass the transfer station and come in contact with the intermediate transfer surface at the transfer station. The intermediate transfer surface transfers a layer of the build and support materials to the platens each time the platens contact the intermediate transfer surface at the transfer station to successively form layers of the build and support materials on the platens. The platens and the intermediate transfer surface include rack and pinion structures that temporarily join at the transfer station, as the platens pass the transfer station, to align the platens with the intermediate transfer surface as the platens contact the intermediate transfer surface.",2018-06-19,2018,Lynn Saxton,01f3b027-16c8-11ed-9b5f-1234bde3cd05,Xerox Corporation
10000010,3-D electrostatic printer using rack and pinion registration system,"3-D printing system include development stations positioned to electrostatically transfer build and support materials to an intermediate transfer surface, a transfer station adjacent the intermediate transfer surface, guides adjacent the transfer station, and platens moving on the guides. The guides are shaped to direct the platens to repeatedly pass the transfer station and come in contact with the intermediate transfer surface at the transfer station. The intermediate transfer surface transfers a layer of the build and support materials to the platens each time the platens contact the intermediate transfer surface at the transfer station to successively form layers of the build and support materials on the platens. The platens and the intermediate transfer surface include rack and pinion structures that temporarily join at the transfer station, as the platens pass the transfer station, to align the platens with the intermediate transfer surface as the platens contact the intermediate transfer surface.",2018-06-19,2018,Lynn Saxton,dd0529c6-16c7-11ed-9b5f-1234bde3cd05,Xerox Corporation
10000010,3-D electrostatic printer using rack and pinion registration system,"3-D printing system include development stations positioned to electrostatically transfer build and support materials to an intermediate transfer surface, a transfer station adjacent the intermediate transfer surface, guides adjacent the transfer station, and platens moving on the guides. The guides are shaped to direct the platens to repeatedly pass the transfer station and come in contact with the intermediate transfer surface at the transfer station. The intermediate transfer surface transfers a layer of the build and support materials to the platens each time the platens contact the intermediate transfer surface at the transfer station to successively form layers of the build and support materials on the platens. The platens and the intermediate transfer surface include rack and pinion structures that temporarily join at the transfer station, as the platens pass the transfer station, to align the platens with the intermediate transfer surface as the platens contact the intermediate transfer surface.",2018-06-19,2018,Roberto A. Irizarry,01b44b89-16c8-11ed-9b5f-1234bde3cd05,Xerox Corporation
10000010,3-D electrostatic printer using rack and pinion registration system,"3-D printing system include development stations positioned to electrostatically transfer build and support materials to an intermediate transfer surface, a transfer station adjacent the intermediate transfer surface, guides adjacent the transfer station, and platens moving on the guides. The guides are shaped to direct the platens to repeatedly pass the transfer station and come in contact with the intermediate transfer surface at the transfer station. The intermediate transfer surface transfers a layer of the build and support materials to the platens each time the platens contact the intermediate transfer surface at the transfer station to successively form layers of the build and support materials on the platens. The platens and the intermediate transfer surface include rack and pinion structures that temporarily join at the transfer station, as the platens pass the transfer station, to align the platens with the intermediate transfer surface as the platens contact the intermediate transfer surface.",2018-06-19,2018,Roberto A. Irizarry,04726932-16c8-11ed-9b5f-1234bde3cd05,Xerox Corporation
10000010,3-D electrostatic printer using rack and pinion registration system,"3-D printing system include development stations positioned to electrostatically transfer build and support materials to an intermediate transfer surface, a transfer station adjacent the intermediate transfer surface, guides adjacent the transfer station, and platens moving on the guides. The guides are shaped to direct the platens to repeatedly pass the transfer station and come in contact with the intermediate transfer surface at the transfer station. The intermediate transfer surface transfers a layer of the build and support materials to the platens each time the platens contact the intermediate transfer surface at the transfer station to successively form layers of the build and support materials on the platens. The platens and the intermediate transfer surface include rack and pinion structures that temporarily join at the transfer station, as the platens pass the transfer station, to align the platens with the intermediate transfer surface as the platens contact the intermediate transfer surface.",2018-06-19,2018,Roberto A. Irizarry,88019c4d-49af-11ed-9879-1234bde3cd05,Xerox Corporation
